uid,age,brand,car_type,fuel,id,mileage,mileage_per_year,name,power,price_model,price_usd_est,price_usd_final,source,source_file,trans,year,price_per_hp,price_per_mile
872,9.0,Hyundai,Hatchback,Petrol,1002.0,23000.0,2555.555555555556,Hyundai i20 Active SX Petrol,542.0,0.49,76008.09599999999,76008.09599999999,main,cars_with_price_est_20k.csv,Manual,2016.0,140.23633948339483,3.304699826086956
873,11.0,Nissan,Other,Diesel,1004.0,27000.0,2454.5454545454545,Nissan Terrano XL 85 PS,542.0,0.49,67918.9536,67918.9536,main,cars_with_price_est_20k.csv,Manual,2014.0,125.31172250922508,2.5155168
874,13.0,Tata,Other,Diesel,1005.0,65000.0,5000.0,Tata New Safari DICOR 2.2 EX 4x2,542.0,0.49,47811.3984,47811.3984,main,cars_with_price_est_20k.csv,Manual,2012.0,88.21291217712177,0.7355599753846154
875,10.0,Hyundai,Other,Petrol,1006.0,32000.0,3200.0,Hyundai EON Magna Plus,542.0,0.49,71047.9008,71047.9008,main,cars_with_price_est_20k.csv,Manual,2015.0,131.08468782287824,2.2202469000000002
876,9.0,Mahindra,Other,Diesel,1007.0,56000.0,6222.222222222223,Mahindra Bolero B6,542.0,0.49,60801.9552,60801.9552,main,cars_with_price_est_20k.csv,Manual,2016.0,112.1807291512915,1.0857492
877,11.0,Mahindra,Other,Diesel,1009.0,80000.0,7272.727272727273,Mahindra Scorpio SLE BS IV,542.0,0.49,52231.26239999999,52231.26239999999,main,cars_with_price_est_20k.csv,Manual,2014.0,96.36764280442803,0.6528907799999999
878,11.0,Maruti,Hatchback,Petrol,1010.0,52000.0,4727.272727272727,Maruti Swift Dzire 1.2 Vxi BSIV,542.0,0.49,55136.84256,55136.84256,main,cars_with_price_est_20k.csv,Manual,2014.0,101.72849180811808,1.0603238953846152
879,11.0,Maruti,Other,Petrol,1011.0,13250.0,1204.5454545454545,Maruti Ertiga ZXI,542.0,0.49,59157.95795999999,59157.95795999999,main,cars_with_price_est_20k.csv,Manual,2014.0,109.1475239114391,4.464751544150943
880,14.0,Maruti,Other,Petrol,1012.0,36000.0,2571.428571428572,Maruti Alto LX,542.0,0.49,47330.9784,47330.9784,main,cars_with_price_est_20k.csv,Manual,2011.0,87.32652841328414,1.3147494
881,10.0,Maruti,Hatchback,Diesel,1013.0,73000.0,7300.0,Maruti Swift ZDI Plus,542.0,0.49,55899.74952,55899.74952,main,cars_with_price_est_20k.csv,Manual,2015.0,103.13606922509224,0.7657499934246575
882,19.0,Maruti,Wagon,Petrol,1015.0,60000.0,3157.894736842105,Maruti Wagon R VXI BSIII,542.0,0.49,34997.636159999995,34997.636159999995,main,cars_with_price_est_20k.csv,Manual,2006.0,64.57128442804427,0.5832939359999999
883,13.0,Chevrolet,Other,Diesel,1016.0,110000.0,8461.538461538461,Chevrolet Tavera Neo 2 LT L 9 Str,542.0,0.49,51365.376,51365.376,main,cars_with_price_est_20k.csv,Manual,2012.0,94.77006642066421,0.4669579636363636
884,13.0,Tata,Other,Diesel,1017.0,70000.0,5384.615384615385,Tata Indica Vista Aura Plus 1.3 Quadrajet,542.0,0.49,47350.1952,47350.1952,main,cars_with_price_est_20k.csv,Manual,2012.0,87.36198376383764,0.67643136
885,12.0,Renault,Other,Diesel,1018.0,60000.0,5000.0,Renault Duster 85PS Diesel RxL Plus,542.0,0.49,60340.752,60340.752,main,cars_with_price_est_20k.csv,Manual,2013.0,111.32980073800738,1.0056792
886,21.0,Maruti,Wagon,Petrol,1020.0,80000.0,3809.5238095238096,Maruti Wagon R VXI BSIII,542.0,0.49,30178.06272,30178.06272,main,cars_with_price_est_20k.csv,Manual,2004.0,55.6790825092251,0.377225784
887,11.0,Toyota,Other,Diesel,1021.0,101000.0,9181.818181818182,Toyota Innova 2.5 G (Diesel) 8 Seater,542.0,0.49,58884.7968,58884.7968,main,cars_with_price_est_20k.csv,Manual,2014.0,108.64353653136531,0.5830177900990099
888,7.0,Mahindra,Other,Diesel,1022.0,44000.0,6285.714285714285,Mahindra Bolero Power Plus SLX,542.0,0.49,68404.12128,68404.12128,main,cars_with_price_est_20k.csv,Manual,2018.0,126.20686583025831,1.55463912
889,19.0,Maruti,Hatchback,Petrol,1023.0,45000.0,2368.4210526315787,Maruti Swift 1.3 VXi,542.0,0.49,36000.75312,36000.75312,main,cars_with_price_est_20k.csv,Manual,2006.0,66.42205372693728,0.800016736
890,20.0,Maruti,Other,Petrol,1025.0,90000.0,4500.0,Maruti Zen LXI,542.0,0.49,31284.9504,31284.9504,main,cars_with_price_est_20k.csv,Manual,2005.0,57.721310701107015,0.34761056
891,12.0,Hyundai,Other,Petrol,1027.0,13500.0,1125.0,Hyundai EON D Lite Plus,542.0,0.49,65702.2392,65702.2392,main,cars_with_price_est_20k.csv,Manual,2013.0,121.22184354243542,4.866832533333333
892,8.0,Renault,Other,Petrol,1028.0,10000.0,1250.0,Renault KWID 1.0 RXT Optional,542.0,0.49,81660.09599999999,81660.09599999999,main,cars_with_price_est_20k.csv,Manual,2017.0,150.66438376383763,8.166009599999999
893,7.0,Tata,Other,Petrol,1030.0,8500.0,1214.2857142857142,Tata Tigor 1.2 Revotron XT,542.0,0.49,72906.61751999999,72906.61751999999,main,cars_with_price_est_20k.csv,Manual,2018.0,134.51405446494462,8.577249119999998
894,13.0,Volkswagen,Other,Diesel,1032.0,120000.0,9230.76923076923,Volkswagen Polo Diesel Comfortline 1.2L,542.0,0.49,50280.192,50280.192,main,cars_with_price_est_20k.csv,Manual,2012.0,92.7678819188192,0.41900160000000003
895,16.0,Maruti,Other,Petrol,1033.0,90246.0,5640.375,Maruti Alto LXi,542.0,0.49,38091.753882144,38091.753882144,main,cars_with_price_est_20k.csv,Manual,2009.0,70.27998871244282,0.4220880025945084
896,15.0,Maruti,Other,Petrol,1035.0,40000.0,2666.6666666666665,Maruti Alto LXi BSIII,542.0,0.49,43852.7376,43852.7376,main,cars_with_price_est_20k.csv,Manual,2010.0,80.90910996309964,1.0963184400000001
897,25.0,Maruti,Other,Petrol,1036.0,60000.0,2400.0,Maruti Gypsy King Hard Top,542.0,0.49,24136.3008,24136.3008,main,cars_with_price_est_20k.csv,Manual,2000.0,44.53192029520295,0.40227168
898,8.0,Renault,Other,Diesel,1037.0,32000.0,4000.0,Renault Duster 85PS Diesel RxL,542.0,0.49,78526.6272,78526.6272,main,cars_with_price_est_20k.csv,Manual,2017.0,144.88307601476015,2.4539571000000002
899,12.0,Tata,Other,Diesel,1038.0,60400.0,5033.333333333333,Tata Manza Club Class Quadrajet90 VX,542.0,0.49,51250.436928,51250.436928,main,cars_with_price_est_20k.csv,Manual,2013.0,94.55800171217713,0.8485171676821193
900,17.0,Hyundai,Other,Diesel,1039.0,70950.0,4173.529411764706,Hyundai Verna CRDi,542.0,0.49,44482.415616,44482.415616,main,cars_with_price_est_20k.csv,Manual,2008.0,82.0708775202952,0.626954413192389
901,10.0,Hyundai,Other,Diesel,1040.0,72000.0,7200.0,Hyundai Xcent 1.1 CRDi Base,542.0,0.49,65893.2768,65893.2768,main,cars_with_price_est_20k.csv,Manual,2015.0,121.57431143911441,0.9151844000000001
902,16.0,Hyundai,Other,Diesel,1044.0,80000.0,5000.0,Hyundai Verna CRDi,542.0,0.49,45745.0272,45745.0272,main,cars_with_price_est_20k.csv,Manual,2009.0,84.40041918819188,0.57181284
903,5.0,Maruti,Other,Petrol,1046.0,1100.0,220.0,Maruti Baleno Zeta,542.0,0.49,80558.362944,80558.362944,main,cars_with_price_est_20k.csv,Manual,2020.0,148.63166594833947,73.23487540363635
904,11.0,Hyundai,Other,Petrol,1049.0,31491.0,2862.818181818182,Hyundai Grand i10 Asta,542.0,0.49,67370.6779488,67370.6779488,main,cars_with_price_est_20k.csv,Manual,2014.0,124.30014381697417,2.13936292746499
905,11.0,Maruti,Hatchback,Diesel,1050.0,107143.0,9740.272727272728,Maruti Swift Dzire VDI,542.0,0.49,49414.61374703999,49414.61374703999,main,cars_with_price_est_20k.csv,Manual,2014.0,91.1708740720295,0.4612024467024443
906,8.0,Maruti,Other,Petrol,1051.0,15000.0,1875.0,Maruti Ignis 1.2 AMT Delta BSIV,542.0,0.49,68805.7524,68805.7524,main,cars_with_price_est_20k.csv,Automatic,2017.0,126.94788265682656,4.5870501599999995
907,13.0,Hyundai,Other,Petrol,1052.0,50000.0,3846.153846153846,Hyundai Santro Xing GL Plus,542.0,0.49,57876.48,57876.48,main,cars_with_price_est_20k.csv,Manual,2012.0,106.78317343173433,1.1575296000000002
908,8.0,Toyota,Other,Diesel,1053.0,100000.0,12500.0,Toyota Innova Crysta 2.4 VX MT 8S BSIV,542.0,0.49,68841.36,68841.36,main,cars_with_price_est_20k.csv,Manual,2017.0,127.01357933579335,0.6884136
909,9.0,Maruti,Other,Diesel,1055.0,85000.0,9444.444444444443,Maruti Vitara Brezza ZDi Plus,542.0,0.49,57458.232,57458.232,main,cars_with_price_est_20k.csv,Manual,2016.0,106.01149815498155,0.6759792
910,11.0,Maruti,Hatchback,Petrol,1056.0,40000.0,3636.363636363637,Maruti Swift 1.2 DLX,542.0,0.49,56382.0912,56382.0912,main,cars_with_price_est_20k.csv,Manual,2014.0,104.02599852398525,1.40955228
911,14.0,Hyundai,Other,Petrol,1057.0,80000.0,5714.285714285715,Hyundai i10 Magna 1.2 iTech SE,542.0,0.49,51207.12,51207.12,main,cars_with_price_est_20k.csv,Manual,2011.0,94.47808118081181,0.640089
912,17.0,Maruti,Hatchback,Diesel,1058.0,82000.0,4823.529411764706,Maruti Swift Dzire VDi,542.0,0.49,36994.646016,36994.646016,main,cars_with_price_est_20k.csv,Manual,2008.0,68.25580445756458,0.45115421970731706
913,17.0,Maruti,Other,Petrol,1059.0,70000.0,4117.64705882353,Maruti Zen Estilo 1.1 VXI BSIII,542.0,0.49,37880.15616,37880.15616,main,cars_with_price_est_20k.csv,Manual,2008.0,69.8895870110701,0.5411450879999999
914,9.0,Mahindra,Other,Diesel,1061.0,20000.0,2222.222222222222,Mahindra KUV 100 mFALCON D75 K6,542.0,0.49,64952.78399999999,64952.78399999999,main,cars_with_price_est_20k.csv,Manual,2016.0,119.8390848708487,3.2476391999999996
915,13.0,Tata,Other,Petrol,1062.0,35000.0,2692.3076923076924,Tata Nano Cx BSIV,542.0,0.49,50578.61759999999,50578.61759999999,main,cars_with_price_est_20k.csv,Manual,2012.0,93.31848265682655,1.4451033599999998
916,8.0,Mahindra,Other,Diesel,1063.0,80000.0,10000.0,Mahindra Xylo D4,542.0,0.49,60936.4728,60936.4728,main,cars_with_price_est_20k.csv,Manual,2017.0,112.42891660516605,0.76170591
917,14.0,Tata,Other,Petrol,1064.0,40000.0,2857.1428571428573,Tata Nano Lx,542.0,0.49,46985.076,46985.076,main,cars_with_price_est_20k.csv,Manual,2011.0,86.68833210332103,1.1746269
918,10.0,Toyota,Other,Diesel,1065.0,46412.0,4641.2,Toyota Innova 2.5 VX (Diesel) 8 Seater,542.0,0.49,69190.6897728,69190.6897728,main,cars_with_price_est_20k.csv,Manual,2015.0,127.65809921180812,1.4907931089545807
919,14.0,Mahindra,Other,Diesel,1066.0,150000.0,10714.285714285714,Mahindra Bolero SLX 2WD BSIII,542.0,0.49,37472.76,37472.76,main,cars_with_price_est_20k.csv,Manual,2011.0,69.1379335793358,0.24981840000000002
920,9.0,Mahindra,Other,Diesel,1067.0,50000.0,5555.555555555556,Mahindra TUV 300 T4,542.0,0.49,61493.75999999999,61493.75999999999,main,cars_with_price_est_20k.csv,Manual,2016.0,113.45712177121769,1.2298751999999997
921,12.0,Ford,Other,Diesel,1073.0,65000.0,5416.666666666667,Ford Figo Diesel Celebration Edition,542.0,0.49,59764.248,59764.248,main,cars_with_price_est_20k.csv,Manual,2013.0,110.26614022140221,0.9194499692307693
922,15.0,Tata,Other,Diesel,1077.0,107500.0,7166.666666666667,Tata Indica Vista TDI LS,542.0,0.49,38404.7748,38404.7748,main,cars_with_price_est_20k.csv,Manual,2010.0,70.85751808118081,0.35725371906976744
923,12.0,Tata,Other,Diesel,1078.0,135000.0,11250.0,Tata Indica Vista TDI LS,542.0,0.49,43939.2132,43939.2132,main,cars_with_price_est_20k.csv,Manual,2013.0,81.0686590405904,0.32547565333333334
924,18.0,Maruti,Other,Petrol,1079.0,43826.0,2434.777777777778,Maruti Alto LXi,542.0,0.49,37945.432554912,37945.432554912,main,cars_with_price_est_20k.csv,Manual,2007.0,70.01002316404427,0.8658201194476337
925,9.0,Hyundai,Hatchback,Petrol,1080.0,55838.0,6204.222222222223,Hyundai i20 Active S Petrol,542.0,0.49,71553.686976,71553.686976,main,cars_with_price_est_20k.csv,Manual,2016.0,132.0178726494465,1.2814514663132632
926,18.0,Maruti,Hatchback,Diesel,1081.0,112880.0,6271.111111111111,Maruti Swift VDI BSIV,542.0,0.49,33088.623874560006,33088.623874560006,main,cars_with_price_est_20k.csv,Manual,2007.0,61.04912153977861,0.29313096983132536
927,13.0,Nissan,Other,Petrol,1083.0,40000.0,3076.923076923077,Nissan Sunny XL,542.0,0.49,58961.664,58961.664,main,cars_with_price_est_20k.csv,Manual,2012.0,108.78535793357933,1.4740415999999998
928,12.0,Hyundai,Other,Petrol,1084.0,66000.0,5500.0,Hyundai Verna 1.6 SX VTVT (O),542.0,0.49,59648.9472,59648.9472,main,cars_with_price_est_20k.csv,Manual,2013.0,110.05340811808118,0.9037719272727273
929,8.0,Renault,Other,Petrol,1085.0,30300.0,3787.5,Renault KWID 1.0 RXT Optional,542.0,0.49,78768.75888,78768.75888,main,cars_with_price_est_20k.csv,Manual,2017.0,145.3298134317343,2.599629005940594
930,12.0,Volkswagen,Other,Diesel,1086.0,85000.0,7083.333333333333,Volkswagen Vento Diesel Style Limited Edition,542.0,0.49,57458.232,57458.232,main,cars_with_price_est_20k.csv,Manual,2013.0,106.01149815498155,0.6759792
931,16.0,Maruti,Hatchback,Petrol,1087.0,80659.0,5041.1875,Maruti Swift Dzire VXi,542.0,0.49,38832.364357776,38832.364357776,main,cars_with_price_est_20k.csv,Manual,2009.0,71.64642870438377,0.481438703154961
932,17.0,Chevrolet,Other,Petrol,1088.0,81324.0,4783.764705882353,Chevrolet Aveo 1.4 LS,542.0,0.49,43581.79971072,43581.79971072,main,cars_with_price_est_20k.csv,Manual,2008.0,80.40922455852399,0.5359032968216024
933,12.0,Honda,Other,Diesel,1089.0,127884.0,10657.0,Honda Amaze S i-Dtech,542.0,0.49,52513.6724928,52513.6724928,main,cars_with_price_est_20k.csv,Manual,2013.0,96.88869463616236,0.4106352045040818
934,9.0,Chevrolet,Other,Petrol,1091.0,25000.0,2777.777777777778,Chevrolet Beat PS,542.0,0.49,75736.8,75736.8,main,cars_with_price_est_20k.csv,Manual,2016.0,139.73579335793357,3.029472
935,10.0,Honda,Other,Diesel,1092.0,66755.0,6675.5,Honda Amaze S i-Dtech,542.0,0.49,66569.176872,66569.176872,main,cars_with_price_est_20k.csv,Manual,2015.0,122.82135954243542,0.9972163414276084
936,12.0,Honda,Other,Petrol,1093.0,123084.0,10257.0,Honda City E,542.0,0.49,53067.1163328,53067.1163328,main,cars_with_price_est_20k.csv,Manual,2013.0,97.90980873210331,0.43114552933606315
937,16.0,Maruti,Hatchback,Petrol,1094.0,806599.0,50412.4375,Maruti Swift VXI BSIII,542.0,0.49,25750.512,25750.512,main,cars_with_price_est_20k.csv,Manual,2009.0,47.51016974169742,0.03192480030349653
938,12.0,Honda,Other,Diesel,1095.0,95851.0,7987.583333333333,Honda Amaze S i-Dtech,542.0,0.49,56207.1030192,56207.1030192,main,cars_with_price_est_20k.csv,Manual,2013.0,103.70314210184503,0.5864007993573359
939,15.0,Maruti,Wagon,Petrol,1096.0,50000.0,3333.333333333333,Maruti Wagon R VXI Minor ABS,542.0,0.49,43045.632000000005,43045.632000000005,main,cars_with_price_est_20k.csv,Manual,2010.0,79.41998523985241,0.8609126400000001
940,17.0,Maruti,Other,Petrol,1097.0,50000.0,2941.176470588235,Maruti Omni BSIII 8-STR W/ IMMOBILISER,542.0,0.49,39356.0064,39356.0064,main,cars_with_price_est_20k.csv,Manual,2008.0,72.61255793357934,0.787120128
941,10.0,Maruti,Other,Petrol,1099.0,15000.0,1500.0,Maruti Alto 800 LXI,542.0,0.49,62252.8236,62252.8236,main,cars_with_price_est_20k.csv,Manual,2015.0,114.85760811808119,4.15018824
942,9.0,Mahindra,Other,Diesel,1100.0,40000.0,4444.444444444444,Mahindra Xylo H4 ABS,542.0,0.49,62646.768,62646.768,main,cars_with_price_est_20k.csv,Manual,2016.0,115.58444280442804,1.5661691999999998
943,8.0,Datsun,Other,Petrol,1101.0,20000.0,2500.0,Datsun GO Plus T Option BSIV,542.0,0.49,84247.5816,84247.5816,main,cars_with_price_est_20k.csv,Manual,2017.0,155.43834243542437,4.21237908
944,11.0,Toyota,Other,Diesel,1104.0,234000.0,21272.727272727272,Toyota Corolla Altis D-4D J,542.0,0.49,42647.7312,42647.7312,main,cars_with_price_est_20k.csv,Manual,2014.0,78.68585092250923,0.18225526153846155
945,14.0,Hyundai,Hatchback,Diesel,1105.0,70000.0,5000.0,Hyundai i20 1.4 CRDi Era,542.0,0.49,52224.48,52224.48,main,cars_with_price_est_20k.csv,Manual,2011.0,96.35512915129152,0.7460640000000001
946,15.0,Tata,Other,Diesel,1106.0,110000.0,7333.333333333333,Tata Indica Vista Aqua 1.3 Quadrajet,542.0,0.49,38202.9984,38202.9984,main,cars_with_price_est_20k.csv,Manual,2010.0,70.485236900369,0.34729998545454543
947,18.0,Hyundai,Other,Petrol,1107.0,84000.0,4666.666666666667,Hyundai Verna XXi (Petrol),542.0,0.49,41317.47648,41317.47648,main,cars_with_price_est_20k.csv,Manual,2007.0,76.2315064206642,0.49187472
948,13.0,Nissan,Other,Diesel,1108.0,170000.0,13076.923076923076,Nissan Sunny Diesel XV,542.0,0.49,44854.272,44854.272,main,cars_with_price_est_20k.csv,Manual,2012.0,82.75695940959409,0.26384865882352937
949,8.0,Datsun,Other,Petrol,1109.0,40000.0,5000.0,Datsun RediGO T Option,542.0,0.49,81256.5432,81256.5432,main,cars_with_price_est_20k.csv,Manual,2017.0,149.919821402214,2.03141358
950,19.0,Maruti,Wagon,Petrol,1110.0,96000.0,5052.631578947368,Maruti Wagon R LX,542.0,0.49,32590.155456,32590.155456,main,cars_with_price_est_20k.csv,Manual,2006.0,60.12943811070111,0.339480786
951,16.0,Tata,Other,Diesel,1111.0,20000.0,1250.0,Tata Indigo LS,542.0,0.49,43518.36528,43518.36528,main,cars_with_price_est_20k.csv,Manual,2009.0,80.29218686346863,2.175918264
952,9.0,Ford,Other,Petrol,1112.0,15000.0,1666.6666666666667,Ford Figo Aspire 1.2 Ti-VCT Trend,542.0,0.49,77093.28000000001,77093.28000000001,main,cars_with_price_est_20k.csv,Manual,2016.0,142.23852398523988,5.139552000000001
953,18.0,Hyundai,Other,Petrol,1113.0,50000.0,2777.777777777778,Hyundai Santro Xing XK (Non-AC),542.0,0.49,44130.816000000006,44130.816000000006,main,cars_with_price_est_20k.csv,Manual,2007.0,81.42216974169743,0.8826163200000001
954,15.0,Volkswagen,Other,Petrol,1114.0,80000.0,5333.333333333333,Volkswagen Passat 1.8 TSI MT,542.0,0.49,47793.312,47793.312,main,cars_with_price_est_20k.csv,Manual,2010.0,88.17954243542435,0.5974164
955,13.0,Toyota,Other,Diesel,1115.0,124000.0,9538.46153846154,Toyota Etios GD,542.0,0.49,49846.11839999999,49846.11839999999,main,cars_with_price_est_20k.csv,Manual,2012.0,91.96700811808117,0.40198482580645156
956,12.0,Chevrolet,Other,Diesel,1116.0,70000.0,5833.333333333333,Chevrolet Beat Diesel LS,542.0,0.49,59187.744,59187.744,main,cars_with_price_est_20k.csv,Manual,2013.0,109.20247970479704,0.8455391999999999
957,13.0,Ford,Other,Diesel,1117.0,130000.0,10000.0,Ford Figo Diesel LXI,542.0,0.49,49195.008,49195.008,main,cars_with_price_est_20k.csv,Manual,2012.0,90.76569741697418,0.37842313846153847
958,8.0,Ford,Other,Petrol,1118.0,19014.0,2376.75,Ford EcoSport 1.5 Ti VCT MT Trend BSIV,542.0,0.49,80376.22837439999,80376.22837439999,main,cars_with_price_est_20k.csv,Manual,2017.0,148.29562430701105,4.227213020637424
959,16.0,Toyota,Other,Petrol,1119.0,23262.0,1453.875,Toyota Corolla Executive (HE),542.0,0.49,50901.61267008001,50901.61267008001,main,cars_with_price_est_20k.csv,Manual,2009.0,93.91441452044282,2.1881872869951
960,9.0,Ford,Other,Diesel,1120.0,29600.0,3288.8888888888887,Ford Freestyle Titanium Diesel BSIV,542.0,0.49,75112.8192,75112.8192,main,cars_with_price_est_20k.csv,Manual,2016.0,138.5845372693727,2.5375952432432434
961,10.0,Hyundai,Other,Petrol,1121.0,35925.0,3592.5,Hyundai i10 Sportz 1.1L,542.0,0.49,70542.10332000001,70542.10332000001,main,cars_with_price_est_20k.csv,Manual,2015.0,130.15148214022142,1.9635936901878916
962,7.0,Maruti,Other,Petrol,1122.0,12000.0,1714.2857142857142,Maruti Ignis 1.2 Zeta BSIV,542.0,0.49,72462.70943999999,72462.70943999999,main,cars_with_price_est_20k.csv,Manual,2018.0,133.69503586715865,6.0385591199999995
963,12.0,Toyota,Other,Petrol,1123.0,40771.0,3397.583333333333,Toyota Etios V,542.0,0.49,62557.8710832,62557.8710832,main,cars_with_price_est_20k.csv,Manual,2013.0,115.42042635276752,1.534371761379412
964,10.0,Maruti,Other,Petrol,1124.0,30500.0,3050.0,Maruti Celerio VXI AT,542.0,0.49,60555.01932,60555.01932,main,cars_with_price_est_20k.csv,Automatic,2015.0,111.72512789667897,1.9854104695081967
965,11.0,Toyota,Other,Petrol,1125.0,42000.0,3818.181818181818,Toyota Etios Liva 1.2 G,542.0,0.49,66087.7056,66087.7056,main,cars_with_price_est_20k.csv,Manual,2014.0,121.93303616236163,1.5735168
966,18.0,Toyota,Other,Petrol,1126.0,55800.0,3100.0,Toyota Corolla H6,542.0,0.49,43650.893376,43650.893376,main,cars_with_price_est_20k.csv,Manual,2007.0,80.53670364575646,0.7822740748387097
967,11.0,Renault,Other,Diesel,1127.0,66569.0,6051.727272727273,Renault Duster RXL AWD,542.0,0.49,63088.2434592,63088.2434592,main,cars_with_price_est_20k.csv,Manual,2014.0,116.39897317195572,0.9477120500413105
968,11.0,Volkswagen,Other,Diesel,1128.0,81358.0,7396.181818181818,Volkswagen Polo 1.5 TDI Trendline,542.0,0.49,61282.7550144,61282.7550144,main,cars_with_price_est_20k.csv,Manual,2014.0,113.0678136797048,0.753248051997345
969,10.0,Volkswagen,Other,Diesel,1129.0,82695.0,8269.5,Volkswagen Polo 1.5 TDI Comfortline,542.0,0.49,64515.05920799999,64515.05920799999,main,cars_with_price_est_20k.csv,Manual,2015.0,119.03147455350552,0.7801567109015054
970,11.0,Ford,Other,Diesel,1130.0,68293.0,6208.454545454545,Ford Figo Diesel EXI,542.0,0.49,62877.77202240001,62877.77202240001,main,cars_with_price_est_20k.csv,Manual,2014.0,116.01064948782289,0.9207059584789071
971,9.0,Honda,Other,Petrol,1131.0,32000.0,3555.555555555556,Honda Jazz VX CVT,542.0,0.49,74787.264,74787.264,main,cars_with_price_est_20k.csv,Automatic,2016.0,137.98388191881918,2.337102
972,11.0,Maruti,Hatchback,Diesel,1132.0,190621.0,17329.18181818182,Maruti Swift Dzire Tour LDI,542.0,0.49,40752.04158288,40752.04158288,main,cars_with_price_est_20k.csv,Manual,2014.0,75.18826860309964,0.21378568774101492
973,7.0,Hyundai,Other,Diesel,1133.0,60000.0,8571.42857142857,Hyundai Verna CRDi 1.6 SX Option,542.0,0.49,78088.03199999999,78088.03199999999,main,cars_with_price_est_20k.csv,Manual,2018.0,144.07385977859778,1.3014671999999998
